dataset,category,run_dir,num_neighbours,encoder_name,masking,auto_masking,coreset_subsampling,sampling_ratio,precision,train_batch_size,eval_batch_size,num_workers,seed,train_budget_ratio,train_budget_original_count,train_budget_count,image_AUROC,image_F1Score,pixel_AUROC,pixel_F1Score
mvtec_ad,toothbrush,experiments/runs/no_cad/budget_ablation/anomalydino/budget_025/mvtec_ad/toothbrush,1,dinov2_vit_small_14,True,True,False,0.1,float32,16,16,4,42,0.25,60,15,0.9888888001441956,0.9508196711540222,0.9878668785095215,0.5728970766067505
mvtec_ad,capsule,experiments/runs/no_cad/budget_ablation/anomalydino/budget_025/mvtec_ad/capsule,1,dinov2_vit_small_14,True,True,False,0.1,float32,16,16,4,42,0.25,219,55,0.9381731152534485,0.959276020526886,0.9870395660400391,0.4892383813858032
mvtec_ad,cable,experiments/runs/no_cad/budget_ablation/anomalydino/budget_025/mvtec_ad/cable,1,dinov2_vit_small_14,False,True,False,0.1,float32,16,16,4,42,0.25,224,56,0.9495877623558044,0.9152542352676392,0.9597784876823425,0.6003648638725281
